"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Norway","NOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.47","5.92","5.94","5.42","6.31","5.04","4.69","3.74","3.25","3.46","3.74","4.02","4.22","4.26","4.38","3.4","2.49","2.55","3.1","3.52","3.21","3.12","3.42","3.48","4.3","4.68","4.16","3.8","3.69","4.42","4.37","3.23","3.501",
"Nepal","NPL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.622","10.626","10.631","10.632","10.638","10.641","10.652","10.658","10.665","10.668","10.669","10.678","10.682","10.682","10.675","10.675","10.676","10.67","10.666","10.661","10.665","10.664","10.666","10.661","10.662","10.667","10.66","10.652","10.64","13.119","12.581","10.923","10.968",
"Nauru","NRU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.61","10.67","9.8","8.35","6.46","6.29","6.86","7.72","7.02","6.13","5.43","5.28","4.75","4.01","3.81","3.86","3.66","4.17","6.12","6.56","6.49","6.93","5.84","5.43","5.42","5.15","4.74","4.34","4.11","4.6","3.78","3.3","3.73",
"OECD members","OED","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.78195651744217","7.26101887324299","7.72802280879072","7.80960350660706","7.57806954234994","7.52769287965955","7.24404403500489","7.21634202546076","7.1674717562227","6.76211423439123","6.6266190579961","7.13423496004972","7.26115058177657","7.1807591076812","6.82125162624386","6.27457251303706","5.82353740375286","6.14644607067186","8.29697433562067","8.44791374069504","8.05712640075694","8.037600946036","7.92672908933537","7.39903711068874","6.84803389516746","6.42993851787984","5.89936582296116","5.46108995257899","5.38305182761568","7.13749180760928","6.19996696584561","4.98531089920528","4.83577588670896",
"Oman","OMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.177","4.275","4.133","4.19","4.273","4.346","4.284","4.34","4.407","4.387","4.331","4.363","4.614","4.705","4.597","4.371","4.286","4.14","3.993","3.924","3.917","3.724","3.522","3.436","3.393","3.27","2.526","1.8","2.051","2.94","1.9","1.531","1.495",
"Other small states","OSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.70540523572381","10.2126935429405","10.8926601801369","11.2093862099066","11.5631300581399","11.679344378785","11.7902725466674","11.6300929599146","11.6738511559717","11.4960662563827","11.6756735147254","11.6046051983576","11.9639654919372","11.7467289198363","11.4035734146254","10.7248504004897","10.1829434314473","9.85684904331312","10.5709215538123","10.7920392422087","10.4077407520278","10.1146651820553","10.3137709085037","10.0180950021524","9.87176025548147","9.81304374003118","9.43844711620509","9.03251437288641","8.91265544694644","9.93515567797044","10.0029351593087","9.44679747576215","9.29337080812137",
"Pakistan","PAK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.583","0.583","0.585","0.585","0.586","0.585","0.586","0.587","0.587","0.585","0.585","0.585","0.584","0.582","0.58","0.58","0.4","0.42","0.54","0.65","0.8","3.67","2.95","1.83","3.57","2.29","3.187","4.08","4.83","6.215","6.34","5.595","5.717",
"Panama","PAN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.501","6.342","6.39","6.48","6.55","6.562","6.456","6.325","6.309","6.344","6.451","6.439","6.412","6.185","6.053","5.857","5.748","5.707","5.851","5.875","4.05","3.717","3.703","4.419","4.368","4.759","5.392","5.218","6.33","14.183","10.451","8.202","7.648",
"Peru","PER","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.979","5.107","4.848","4.557","4.757","4.958","4.797","5.105","5.018","4.963","5.058","4.84","4.15","4.71","4.87","4.17","4.08","4.03","3.96","3.6","3.48","3.24","3.57","3.21","3.27","3.74","3.69","3.49","3.38","7.18","5.1","3.85","3.506",
"Philippines","PHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.777","3.88","3.893","3.798","3.718","3.649","3.631","3.717","3.758","3.768","3.7","3.618","3.53","3.55","3.8","4.05","3.43","3.72","3.86","3.61","3.59","3.5","3.5","3.6","3.07","2.7","2.55","2.34","2.24","2.52","3.4","2.375","2.244",
"Palau","PLW","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.856","2.684","2.472","2.5","2.664","2.771","2.878","2.878","2.942","2.92","2.803","2.752","2.627","2.526","2.391","2.291","2.178","2.167","2.087","2","2.62","2.639","2.703","2.57","2.548","2.529","2.628","2.698","2.707","3.067","3.24","2.779","2.739",
"Poland","POL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.642","13.65","14.01","14.44","13.34","12.34","10.96","9.94","12.29","16.31","18.37","19.89","19.37","19.07","17.75","13.84","9.6","7.12","8.17","9.64","9.63","10.09","10.33","8.99","7.5","6.16","4.89","3.85","3.28","3.16","3.36","2.89","2.804",
"Pre-demographic dividend","PRE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4774856112984","5.5561618723728","5.65124144673985","5.62433043292101","5.46742496512846","5.30746655285773","5.17992246642788","5.16598988948636","5.22641763285911","5.27619695191887","5.26263920638636","5.21451428569436","5.19036913209791","5.11587389998072","5.094213581968","5.08250274645038","5.03842819445337","5.03316651200168","5.09776560347772","5.30410778532992","5.37051478925603","5.28581109807213","5.13679824428033","5.10677582756328","5.1853111338747","5.3049695942093","5.61472164680544","5.62591757256549","5.68738008149718","6.27952514332404","6.18606250795654","5.50635106986651","5.5191623983066",
"Puerto Rico","PRI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.18","16.93","16.91","14.6","13.93","13.64","13.8","13.46","11.81","10.08","11.4","11.94","11.78","10.31","11.35","11.01","10.93","11.48","15","16.1","15.7","14.5","14.3","13.9","12","11.8","10.8","9.2","8.3","8.89","7.9","6","6.21",
"Korea, Dem. People's Rep.","PRK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.375","2.41","2.514","2.624","2.646","2.683","2.773","2.965","3.158","3.143","3.159","3.122","3.138","3.092","3.049","3.018","3.005","2.934","2.921","2.852","2.929","2.951","2.96","2.913","2.932","2.955","2.875","2.822","2.807","3.116","3.23","3.072","3.007",
"Portugal","PRT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92","3.98","5.3","6.71","7.06","7.3","6.57","4.64","4.58","3.81","3.83","4.5","6.13","6.32","7.58","7.65","7.97","7.55","9.43","10.77","12.68","15.53","16.19","13.9","12.45","11.07","8.87","6.99","6.46","6.8","6.58","6.01","6.47",
"Paraguay","PRY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","4.98","5.06","4.41","3.4","8.15","5.36","4.42","5.34","7.61","6.21","9.39","6.81","6.51","4.82","5.28","4.71","4.42","5.46","4.57","4.67","4.09","4.38","5.03","4.56","5.25","6.14","6.22","6.59","7.55","7.31","6.75","5.629",
"West Bank and Gaza","PSE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.577","10.349","10.442","10.233","10.412","10.516","10.534","10.457","10.38","10.63","21.49","27.46","23","23.21","20.02","19.01","18.28","22.91","20.45","21.42","17.6","19.2","19.89","20.53","23","23.94","25.68","26.26","25.34","25.89","26.39","24.42","",
"Pacific island small states","PSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88217761731994","3.88683931927124","3.94971035738271","3.92587903168341","3.99861321005943","4.03116567132863","4.15932332626862","4.25284799690725","4.29133462105863","4.38018022824896","4.47520958347917","4.56074261855178","4.4713332834636","4.3088759596163","3.80949002732438","3.7777712535437","3.73927525557574","3.65345483868611","3.59829450379684","3.51199848346277","3.46166307529929","3.57539883168346","3.47031385945327","3.45742136371385","3.4558714977745","3.46206235035496","3.47923892607674","3.48562451504486","3.50845834916373","3.57707776802985","3.70255104789736","3.89048334507827","3.72067485325604",
"Post-demographic dividend","PST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.30233439708147","6.91826490919073","7.51617528142089","7.50991907390526","7.38041287842228","7.55711460108804","7.36350399590682","7.39733030545733","7.11574445079937","6.53364164649653","6.37743880515784","6.76675165502645","6.85013430199118","6.65735054853389","6.37608231162621","5.96342009227533","5.54724621872696","5.88446963784195","8.03907764363483","8.31461502440768","8.02508300699547","8.08186881784973","7.96409288869464","7.44141638468826","6.86854874672104","6.40463654178715","5.83754404959665","5.28927738233121","4.93952821341989","6.70652908775072","5.79606301058922","4.51129534101957","4.46788457121934",
"French Polynesia","PYF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.744","11.854","11.893","12.064","12.018","11.985","11.923","11.843","11.748","11.628","11.686","11.71","11.714","11.643","11.632","11.74","11.74","11.878","11.933","12.105","12.17","12.133","11.954","11.734","11.542","11.441","11.402","11.417","11.443","12.829","12.363","11.797","11.669",
"Qatar","QAT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.52","0.31","0.31","0.45","0.56","0.48","0.28","0.2","0.17","0.15","0.14","0.11","0.1","0.14","0.14","0.13","0.132",
"Romania","ROU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.246","8.26","8.24","8.17","8.01","6.74","5.52","5.63","6.24","6.97","6.56","8.11","6.95","7.72","7.17","7.27","6.41","5.79","6.86","6.96","7.18","6.79","7.1","6.8","6.81","5.9","4.93","4.19","3.91","5.03","5.59","5.61","5.616",
"Russian Federation","RUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.134","5.18","5.88","8.13","9.45","9.67","11.81","13.26","13.04","10.58","8.98","7.88","8.21","7.76","7.12","7.06","6","6.21","8.3","7.37","6.54","5.44","5.46","5.16","5.57","5.56","5.21","4.85","4.5","5.59","4.72","3.867","3.159",
"Rwanda","RWA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.776","12.536","12.493","12.531","12.253","11.731","11.133","11.302","11.616","11.831","11.851","11.522","11.751","11.784","11.928","11.65","11.639","11.567","11.676","11.682","11.801","11.703","11.8","11.866","11.853","11.799","11.88","10.76","11.24","11.83","15.79","15.08","14.945",
"South Asia","SAS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.05018302259992","6.04263479761528","6.04778606497257","6.0318355416323","6.16054790187639","6.27406528126758","6.40705047994451","6.54089276388778","6.68232571615865","6.8091812289155","6.96106792818764","7.13479366839347","7.27729852330109","7.39233331353557","7.49790840031243","7.35672481741731","7.31326910461852","7.29059793539319","7.28548714836744","7.0565050992816","7.01911992753518","7.26627206519181","7.16714666796732","6.98891005131499","7.10764034307077","6.92215589233764","6.9577831907644","6.99016411246243","6.2003318492993","7.50344402038354","6.3932567244939","5.05029106699545","4.94924732916331",
"Saudi Arabia","SAU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.285","7.2","7.052","6.84","6.402","5.823","5.31","4.77","4.35","4.57","4.62","5.26","5.56","5.82","6.05","6.25","5.73","5.09","5.38","5.55","5.77","5.62","5.6","5.88","5.6","5.6","5.89","6.03","5.64","7.45","6.62","5.59","5.007",
"Sudan","SDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15.094","14.803","14.997","15.01","14.963","14.44","14.483","14.559","14.913","14.84","14.747","14.744","14.78","14.786","14.773","14.75","14.8","13","15.117","17.44","17.971","18.044","17.745","17.055","17.001","17.141","17.306","17.514","19.208","19.188","17.585","20.813",
"Senegal","SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.782","5.912","5.805","5.939","5.731","5.698","5.55","5.529","5.336","5.298","5.366","5.65","6.709","7.83","8.659","10.03","10.184","10.237","10.201","10.153","10.36","9.471","8.764","7.653","6.76","4.46","4.08","3.57","2.86","3.339","3.321","3.012","2.965",
"Singapore","SGP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.18","3.09","3.07","3.03","3.3","3.57","2.5","3.41","4.85","3.7","3.76","5.65","5.93","5.84","5.59","4.48","3.9","3.96","5.86","4.12","3.89","3.72","3.86","3.74","3.79","4.08","4.2","3.606","3.1","4.1","4.64","3.59","3.199",
"Solomon Islands","SLB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.009","1.904","1.881","1.856","1.885","1.912","2.024","2.144","2.173","2.381","2.541","2.586","2.244","2.023","1.897","1.929","1.982","2","2.02","1.626","1.299","0.987","0.69","0.721","0.726","0.725","0.717","0.713","0.733","0.891","0.937","1.609","1.601",
"Sierra Leone","SLE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.147","4.413","4.442","4.505","4.353","4.349","4.405","4.273","4.325","4.161","4.269","3.911","3.88","3.42","3.786","3.981","4.097","4.219","4.366","4.538","4.66","4.62","4.532","4.68","4.742","4.458","3.953","3.19","3.199","3.565","3.663","3.269","3.205",
"El Salvador","SLV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53","7.88","9.94","7.68","7.65","7.68","7.98","7.1","7.3","6.96","6.96","6.2","6.9","6.8","7.22","6.57","6.41","5.88","7.33","4.89","4.3","3.84","3.69","4.15","4","4.42","4.39","4.01","4.17","5.01","4.33","3","2.766",
"San Marino","SMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.17","19.49","19.282","20.11","19.618","19.466","18.751","18.662","18.694","18.483","18.47","18.464","18.459","18.474","18.509","18.568","18.52","18.568","18.593","18.627","18.661","18.872","18.92","18.887","18.387","18.293","18.497","18.781","18.83","19.587","19.936","19.291","19.194",
"Serbia","SRB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.358","13.456","13.562","13.513","13.4","13.2","13.8","13.7","13.7","12.6","12.8","13.8","15.2","18.5","20.85","20.85","18.06","13.67","16.12","19.2","22.96","24","22.15","19.22","17.66","15.26","13.48","12.73","10.39","9.01","10.06","8.684","7.836",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49854480818548","6.63794389226709","6.68388580030394","6.61077751713387","6.43513489094469","6.32478390702489","6.27045861481899","6.31043983203983","6.44201044310495","6.43749130618957","6.33353617262116","6.22655046405753","6.16450403542903","6.01581140300012","5.91413568353362","5.8230731209802","5.77992757386379","5.78137635334499","5.87251804273153","6.11789646030658","6.03453198024479","5.92053268537828","5.74838030647281","5.78434305586119","5.9498694333007","6.04449967928799","6.15268047443096","6.13988855715178","6.26434966430699","6.73889298102832","6.93366863563608","6.29373318224257","6.23516027104666",
"South Sudan","SSD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.278","12.354","12.117","12.281","12.297","12.265","11.842","11.881","11.946","12.239","12.183","12.11","12.112","12.142","12.145","12.133","12.112","12.15","12.38","12.422","12.6","12.98","12.731","12.564","12.411","13.128","13.404","13.17","12.781","14.413","14.295","12.442","12.038",
"Sub-Saharan Africa","SSF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49854480818548","6.63794389226709","6.68388580030394","6.61077751713387","6.43513489094469","6.32478390702489","6.27045861481899","6.31043983203983","6.44201044310495","6.43749130618957","6.33353617262116","6.22655046405753","6.16450403542903","6.01581140300012","5.91413568353361","5.8230731209802","5.77992757386379","5.78137635334499","5.87251804273153","6.11789646030658","6.03453198024479","5.92053268537828","5.7483803064728","5.78434305586119","5.9498694333007","6.04449967928798","6.15268047443096","6.13988855715178","6.26434966430698","6.73889298102832","6.93366863563607","6.29373318224257","6.23516027104665",
"Small states","SST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87371748821418","10.3436584522851","10.7781034305105","10.9161413559685","10.9716437910804","11.0284437056693","11.0486408485096","10.8864802270966","10.8472737954518","10.6256568901427","10.6739800285674","10.6485923477971","10.9312954066504","10.6049549102233","10.3038914205906","9.66532396612774","9.22754025973098","8.96437522058822","9.71781598219076","9.86681685984248","9.61628963785518","9.48610820250746","9.70887091721316","9.41141269052351","9.25191903682875","9.23497057177571","8.82779589542631","8.38964878008943","8.23635505348479","9.30968265037035","9.30813910361992","8.71608963274025","8.50924868764787",
"Sao Tome and Principe","STP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.533","14.746","14.501","14.436","14.349","14.331","14.439","14.412","14.345","14.4","15.73","17.63","16.36","16.12","16.47","16.65","16.078","15.545","15.507","14.674","14.232","13.59","13.747","13.604","13.562","13.624","13.838","13.922","14.083","15.373","15.413","14.354","14.242",
"Suriname","SUR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.09","17.28","15.64","12.7","8.39","10.88","10.56","10.63","13.6","12.973","12.135","11.231","10.35","9.49","9.264","9.097","9.005","8.832","8.72","7.15","7.54","8.1","6.6","6.94","7.22","7.92","7.885","7.687","7.547","8.739","8.53","8.226","8.015",
"Slovak Republic","SVK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.165","12.213","12.2","13.65","13.11","11.34","11.89","12.42","16.1","18.55","19.15","18.54","17.55","18.21","16.28","13.39","11.16","9.51","12.02","14.39","13.63","13.97","14.23","11.54","11.49","9.68","8.14","6.54","5.76","6.72","6.89","6.14","5.828",
"Slovenia","SVN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.08","7.825","8.51","8.24","7.15","6.91","6.65","7.39","7.32","6.92","6.39","6.35","6.71","6.33","6.55","5.99","4.87","4.41","5.89","7.26","8.2","8.88","10.14","9.72","9","8.02","6.57","5.13","4.45","4.99","4.74","4.01","3.518",
"Sweden","SWE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13","5.59","9.19","9.49","8.9","9.55","10.36","8.94","7.61","5.47","4.73","4.97","5.55","6.69","7.49","7.07","6.16","6.23","8.35","8.61","7.8","7.98","8.05","7.95","7.43","6.99","6.72","6.36","6.83","8.29","8.72","7.39","7.735",
"Eswatini","SWZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.264","20.766","21.754","21.73","21.65","22.076","22.5","23.246","23.915","24.616","25.334","25.855","26.323","26.754","27.246","27.698","28.24","27.919","27.533","26.869","26.061","25.099","24.393","23.774","23.263","22.72","22.65","22.637","22.535","24.769","24.372","22.643","22.19",
"Sint Maarten (Dutch part)","SXM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.75","6.966","7.4","7.5","7.2","7.232","7.322","7.393","7.6","9.592","11.63","10.941","10.28","9.522","8.82","8.17","8.42","10.94","8.14","8.61","8.611","13.8","14.419","14.683","14.246","13.856","13.672","13.562","13.409","15.279","15.084","13.809","13.487",
"Turks and Caicos Islands","TCA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.662","0.649","0.7","0.708","0.756","0.686","0.72","0.708","0.735","0.782","0.772","0.742","0.691","0.637","0.63","0.671","0.796","0.885","0.878","0.836","0.864","0.852","0.908","0.883","0.931","1.022","1.111","1.13","1.057","1.684","1.591","1.1","0.992",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40913619782709","2.37581429356082","2.62802844271963","2.92685953684002","3.01028188936283","3.11565940526828","3.20803462418705","3.37410706076278","3.46456650795067","3.4203448916628","3.85122500128607","4.17180588411581","4.42500665810509","4.41771774575436","4.4962107113092","4.38947183511284","4.36901349903105","4.45482975976946","4.4405262618536","4.17598974822574","4.1255416391613","4.06422876439241","4.06569195861523","4.06243087520067","4.13748642126874","4.05401798126704","3.93158281148434","3.82460297392069","3.91210953663921","4.39131576974195","4.14085260023508","4.25377777133241","4.20979039557126",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.93892282349565","6.35801005522718","6.97792813972858","8.35175921635767","9.33337432170665","9.9331733823702","10.6037329814681","11.4669864060738","11.897433427835","11.1599565918131","10.7734048515658","10.5589578077077","10.3010232421059","10.0290002353324","9.36639691179074","8.56033371080134","7.46733534741833","7.20251938356746","8.83266258571204","8.43836657908845","7.90569490583185","7.43692666691993","7.500925820741","7.56735682491703","7.53575574079561","7.37006141938324","7.01738199263581","6.57434690388048","6.62104068092671","7.12265222614619","6.74847001144849","5.59705588159299","5.1434199687482",
"Togo","TGO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.046","4.232","4.604","4.218","3.955","3.493","3.505","3.693","3.82","4.152","4.084","4.057","3.898","3.939","4.131","4.23","3.834","3.27","2.841","2.368","1.98","2.023","2.077","2.136","2.2","2.957","3.74","3.759","3.765","4.172","4.398","3.846","3.724",
"Thailand","THA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63","1.35","1.49","1.35","1.1","1.07","0.87","3.4","2.97","2.39","2.6","1.82","1.54","1.51","1.35","1.22","1.18","1.18","1.49","0.62","0.66","0.58","0.25","0.58","0.6","0.69","0.83","0.77","0.72","1.1","1.21","0.94","0.89",
"Tajikistan","TJK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","2.1","6.2","8.8","10.3","13.4","13.9","16.5","15.4","14.972","14.565","14.147","13.75","13.362","12.994","12.626","12.253","11.869","11.5","10.844","10.186","9.517","8.859","8.205","7.554","6.9","6.898","6.895","6.894","7.304","7.469","7.001","6.898",
